"covariateId","columnId","covariateName","analysisId","conceptId","included","covariateValue"
444242201,6208,"condition_era any time prior through 0 days relative to index: Congenital microcheilia",201,444242,1,0
444247201,6209,"condition_era any time prior through 0 days relative to index: Venous thrombosis",201,444247,1,0.000811240238237872
444251201,6210,"condition_era any time prior through 0 days relative to index: Rubella in mother complicating pregnancy, childbirth AND/OR puerperium",201,444251,1,0
444253201,6211,"condition_era any time prior through 0 days relative to index: Blister of scalp without infection",201,444253,1,0
444254201,6212,"condition_era any time prior through 0 days relative to index: Equatorial staphyloma",201,444254,1,0
444259201,6213,"condition_era any time prior through 0 days relative to index: Psychogenic amnesia",201,444259,1,0
444268201,6214,"condition_era any time prior through 0 days relative to index: Inhibited male orgasm",201,444268,1,0
444269201,6215,"condition_era any time prior through 0 days relative to index: Shock during AND/OR following labor AND/OR delivery",201,444269,1,0
444274201,6216,"condition_era any time prior through 0 days relative to index: Massive parenchymal disruption of spleen without open wound into abdominal cavity",201,444274,1,0
444276201,6217,"condition_era any time prior through 0 days relative to index: Toxic effect of lacrimogenic gas",201,444276,1,0
444280201,6218,"condition_era any time prior through 0 days relative to index: Secondary syphilitic periostitis",201,444280,1,0
444281201,6219,"condition_era any time prior through 0 days relative to index: Open dislocation of fourth cervical vertebra",201,444281,1,0
444285201,6220,"condition_era any time prior through 0 days relative to index: Acquired equinovarus deformity",201,444285,1,0
444295201,6221,"condition_era any time prior through 0 days relative to index: Open wound of larynx with complication",201,444295,1,0
444300201,6222,"condition_era any time prior through 0 days relative to index: Fatal familial insomnia",201,444300,1,0
444358201,6223,"condition_era any time prior through 0 days relative to index: Deep full thickness burn- of more than one finger with loss of body part",201,444358,1,0
444362201,6224,"condition_era any time prior through 0 days relative to index: Suicidal deliberate poisoning",201,444362,1,0
444367201,6225,"condition_era any time prior through 0 days relative to index: Cholelithiasis without obstruction",201,444367,1,0.000690400877717344
444369201,6226,"condition_era any time prior through 0 days relative to index: Hyperosmolality",201,444369,1,0.000114731107683212
444370201,6227,"condition_era any time prior through 0 days relative to index: Open wound of alveolar process with complication",201,444370,1,0
444371201,6228,"condition_era any time prior through 0 days relative to index: Abrasion and/or friction burn of finger without infection",201,444371,1,0
444372201,6229,"condition_era any time prior through 0 days relative to index: Rupture of tendon of biceps, long head",201,444372,1,0
444375201,6230,"condition_era any time prior through 0 days relative to index: Contact dermatitis due to plants, except food",201,444375,1,0
444376201,6231,"condition_era any time prior through 0 days relative to index: Open dislocation of proximal end of metacarpal bone of wrist",201,444376,1,0
444379201,6232,"condition_era any time prior through 0 days relative to index: Cortex laceration with open intracranial wound AND concussion",201,444379,1,0
444381201,6233,"condition_era any time prior through 0 days relative to index: Total generalized choroidal dystrophy",201,444381,1,0
444382201,6234,"condition_era any time prior through 0 days relative to index: Thoracic radiculitis",201,444382,1,0.00135426510320141
444392801,6235,"observation any time prior through 0 days relative to index: Poisoning by rabies vaccine",801,444392,1,0
444393201,6236,"condition_era any time prior through 0 days relative to index: Superficial foreign body of ankle without major open wound but with infection",201,444393,1,0
444394201,6237,"condition_era any time prior through 0 days relative to index: Atypical Argyll-Robertson pupil",201,444394,1,0
444395201,6238,"condition_era any time prior through 0 days relative to index: Toxic effect of carbon disulfide",201,444395,1,0
444396201,6239,"condition_era any time prior through 0 days relative to index: Subchronic residual schizophrenia with acute exacerbations",201,444396,1,0
444398201,6240,"condition_era any time prior through 0 days relative to index: Brain stem laceration without open intracranial wound",201,444398,1,0
444400201,6241,"condition_era any time prior through 0 days relative to index: Luxation of eye",201,444400,1,0
444406201,6242,"condition_era any time prior through 0 days relative to index: Acute subendocardial infarction",201,444406,1,0.000574202815339048
444407201,6243,"condition_era any time prior through 0 days relative to index: Prion disease",201,444407,1,0
444409201,6244,"condition_era any time prior through 0 days relative to index: Papillary necrosis",201,444409,1,0
444413201,6245,"condition_era any time prior through 0 days relative to index: Febrile convulsion",201,444413,1,1.45029265922215e-05
444416201,6246,"condition_era any time prior through 0 days relative to index: Superficial foreign body of trunk without major open wound but with infection",201,444416,1,0
444420201,6247,"condition_era any time prior through 0 days relative to index: Calculus of bile duct with chronic cholecystitis",201,444420,1,6.29409235746504e-05
444422201,6248,"condition_era any time prior through 0 days relative to index: Open fracture of pisiform bone of wrist",201,444422,1,0
444424201,6249,"condition_era any time prior through 0 days relative to index: Open wound of Eustachian tube with complication",201,444424,1,0
444426201,6250,"condition_era any time prior through 0 days relative to index: Open wound of foot except toes without complication",201,444426,1,5.57914997100352e-05
444434201,6251,"condition_era any time prior through 0 days relative to index: Schizophreniform disorder",201,444434,1,0.000136578829329516
444435201,6252,"condition_era any time prior through 0 days relative to index: Superficial injury of elbow without infection",201,444435,1,0
444436201,6253,"condition_era any time prior through 0 days relative to index: Nonvenomous insect bite of wrist with infection",201,444436,1,0
444437201,6254,"condition_era any time prior through 0 days relative to index: Congenital anomaly of cervix",201,444437,1,0
444440201,6255,"condition_era any time prior through 0 days relative to index: Burkitt's tumor of spleen",201,444440,1,0
444445201,6256,"condition_era any time prior through 0 days relative to index: Benign neoplasm of skin of lower limb",201,444445,1,0.000314205992131817
444447201,6257,"condition_era any time prior through 0 days relative to index: Congenital hypoplasia of zygomatic bone",201,444447,1,0
444453201,6258,"condition_era any time prior through 0 days relative to index: Benign neoplasm of soft tissues of lower limb",201,444453,1,0
444455201,6259,"condition_era any time prior through 0 days relative to index: Benign neoplasm of soft tissues of head",201,444455,1,0
444465201,6260,"condition_era any time prior through 0 days relative to index: Letterer-Siwe disease of lymph nodes of inguinal region AND/OR lower limb",201,444465,1,0
444466201,6261,"condition_era any time prior through 0 days relative to index: Letterer-Siwe disease of lymph nodes of axilla AND/OR upper limb",201,444466,1,0
444467201,6262,"condition_era any time prior through 0 days relative to index: Letterer-Siwe disease of intra-abdominal lymph nodes",201,444467,1,0
501343401,6263,"drug_era any time prior through 0 days relative to index: hepatitis B immune globulin",401,501343,1,0
509079401,6264,"drug_era any time prior through 0 days relative to index: meningococcal group A polysaccharide",401,509079,1,0
509081401,6265,"drug_era any time prior through 0 days relative to index: meningococcal group C polysaccharide",401,509081,1,0
514012401,6266,"drug_era any time prior through 0 days relative to index: MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP W-135",401,514012,1,0
514015401,6267,"drug_era any time prior through 0 days relative to index: MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP Y",401,514015,1,0
523202401,6268,"drug_era any time prior through 0 days relative to index: Typhoid Vaccine Live Ty21a",401,523202,1,0
523212401,6269,"drug_era any time prior through 0 days relative to index: Rubella Virus Vaccine Live (Wistar RA 27-3 Strain)",401,523212,1,0
523283401,6270,"drug_era any time prior through 0 days relative to index: poliovirus vaccine inactivated, type 1 (Mahoney)",401,523283,1,0
523365401,6271,"drug_era any time prior through 0 days relative to index: poliovirus vaccine inactivated, type 2 (MEF-1)",401,523365,1,0
523367401,6272,"drug_era any time prior through 0 days relative to index: poliovirus vaccine inactivated, type 3 (Saukett)",401,523367,1,0
528271401,6273,"drug_era any time prior through 0 days relative to index: Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine",401,528271,1,0
528295401,6274,"drug_era any time prior through 0 days relative to index: Neisseria meningitidis serogroup C capsular polysaccharide diphtheria toxoid protein conjugate vaccine",401,528295,1,0
528297401,6275,"drug_era any time prior through 0 days relative to index: Neisseria meningitidis serogroup W-135 capsular polysaccharide diphtheria toxoid protein conjugate vaccine",401,528297,1,0
528301401,6276,"drug_era any time prior through 0 days relative to index: Neisseria meningitidis serogroup Y capsular polysaccharide diphtheria toxoid protein conjugate vaccine",401,528301,1,0
528323401,6277,"drug_era any time prior through 0 days relative to index: Hepatitis B Surface Antigen Vaccine",401,528323,1,7.35672300034354e-05
528986401,6278,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine",401,528986,1,0
528988401,6279,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine",401,528988,1,0
528990401,6280,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine",401,528990,1,0
529042401,6281,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine",401,529042,1,0
529044401,6282,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine",401,529044,1,0
529046401,6283,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine",401,529046,1,0
529072401,6284,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine",401,529072,1,0
529076401,6285,"drug_era any time prior through 0 days relative to index: L1 protein, Human papillomavirus type 11 Vaccine",401,529076,1,0
529112401,6286,"drug_era any time prior through 0 days relative to index: L1 protein, Human papillomavirus type 16 Vaccine",401,529112,1,0
529114401,6287,"drug_era any time prior through 0 days relative to index: L1 protein, Human papillomavirus type 18 Vaccine",401,529114,1,0
529116401,6288,"drug_era any time prior through 0 days relative to index: L1 protein, Human papillomavirus type 6 Vaccine",401,529116,1,0
529118401,6289,"drug_era any time prior through 0 days relative to index: Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",401,529118,1,0
529176401,6290,"drug_era any time prior through 0 days relative to index: Human-Bovine Reassortant Rotavirus Strain G1 Vaccine",401,529176,1,0
529180401,6291,"drug_era any time prior through 0 days relative to index: Human-Bovine Reassortant Rotavirus Strain G2 Vaccine",401,529180,1,0
529212401,6292,"drug_era any time prior through 0 days relative to index: Human-Bovine Reassortant Rotavirus Strain G3 Vaccine",401,529212,1,0
529214401,6293,"drug_era any time prior through 0 days relative to index: Human-Bovine Reassortant Rotavirus Strain G4 Vaccine",401,529214,1,0
529216401,6294,"drug_era any time prior through 0 days relative to index: Human-Bovine Reassortant Rotavirus Strain P1A[8] Vaccine",401,529216,1,0
529218401,6295,"drug_era any time prior through 0 days relative to index: acellular pertussis vaccine, inactivated",401,529218,1,0
529303401,6296,"drug_era any time prior through 0 days relative to index: diphtheria toxoid vaccine, inactivated",401,529303,1,6.98015857380481e-05
529411401,6297,"drug_era any time prior through 0 days relative to index: tetanus toxoid vaccine, inactivated",401,529411,1,5.09665828608382e-05
529660401,6298,"drug_era any time prior through 0 days relative to index: Hepatitis A Vaccine (Inactivated) Strain HM175",401,529660,1,0
529713401,6299,"drug_era any time prior through 0 days relative to index: Mumps Virus Vaccine Live, Jeryl Lynn Strain",401,529713,1,0
530007401,6300,"drug_era any time prior through 0 days relative to index: Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine",401,530007,1,0
532272401,6301,"drug_era any time prior through 0 days relative to index: Measles Virus Vaccine Live, Enders' attenuated Edmonston strain",401,532272,1,0
532274401,6302,"drug_era any time prior through 0 days relative to index: Yellow-Fever Virus Vaccine, 17D-204 strain",401,532274,1,0
532424401,6303,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated, A-H1N1 (A-Brisbane-59-2007) strain",401,532424,1,0
532430401,6304,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated, A-H3N2 (A-Uruguay-716-2007) strain",401,532430,1,0
532452401,6305,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated, Influenza B (B-Florida-4-2006) strain",401,532452,1,0
532460401,6306,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated A-Brisbane-10-2007 (H3N2)-like virus (A-Uruguay-716-2007 NYMC X-175C) strain",401,532460,1,0
532488401,6307,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated, B-Florida-4-2006-like virus (B-Florida-4-2006) strain",401,532488,1,0
532552401,6308,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated A-Brisbane-59-2007 (H1N1) strain",401,532552,1,0
532582401,6309,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated A-Uruguay-716-2007 (H3N2) (A-Brisbane-10-2007-like) strain",401,532582,1,0
532584401,6310,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated B-Florida-4-2006 strain",401,532584,1,0
532881401,6311,"drug_era any time prior through 0 days relative to index: Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain",401,532881,1,0
535714401,6312,"drug_era any time prior through 0 days relative to index: Rho(D) Immune Globulin",401,535714,1,0
537647401,6313,"drug_era any time prior through 0 days relative to index: palivizumab",401,537647,1,0
544411401,6314,"drug_era any time prior through 0 days relative to index: rabies virus vaccine flury-lep strain",401,544411,1,0
544505401,6315,"drug_era any time prior through 0 days relative to index: rabies virus vaccine wistar strain PM-1503-3M (Human), Inactivated",401,544505,1,0
571187401,6316,"drug_era any time prior through 0 days relative to index: OspA protein",401,571187,1,0
586306401,6317,"drug_era any time prior through 0 days relative to index: Haemophilus capsular oligosaccharide",401,586306,1,0
586491401,6318,"drug_era any time prior through 0 days relative to index: cytomegalovirus immune globulin",401,586491,1,0
594249401,6319,"drug_era any time prior through 0 days relative to index: Measles Vaccine",401,594249,1,0
596876401,6320,"drug_era any time prior through 0 days relative to index: Hepatitis A Vaccine, Inactivated",401,596876,1,0
700299401,6321,"drug_era any time prior through 0 days relative to index: Thioridazine",401,700299,1,0.000787625671325644
700465401,6322,"drug_era any time prior through 0 days relative to index: Thiothixene",401,700465,1,8.39522864770505e-05
701322401,6323,"drug_era any time prior through 0 days relative to index: Memantine",401,701322,1,0.000137387740752524
702685401,6324,"drug_era any time prior through 0 days relative to index: Mephobarbital",401,702685,1,0
702774401,6325,"drug_era any time prior through 0 days relative to index: Mepivacaine",401,702774,1,0
702865401,6326,"drug_era any time prior through 0 days relative to index: Meprobamate",401,702865,1,8.84094427498226e-05
703083401,6327,"drug_era any time prior through 0 days relative to index: Mesoridazine",401,703083,1,0
703244401,6328,"drug_era any time prior through 0 days relative to index: paliperidone",401,703244,1,0
703470401,6329,"drug_era any time prior through 0 days relative to index: Tranylcypromine",401,703470,1,0
703547401,6330,"drug_era any time prior through 0 days relative to index: Trazodone",401,703547,1,0.00152777468647821
704053401,6331,"drug_era any time prior through 0 days relative to index: Methamphetamine",401,704053,1,0
704599401,6332,"drug_era any time prior through 0 days relative to index: Triazolam",401,704599,1,0.000188543293848022
704943401,6333,"drug_era any time prior through 0 days relative to index: Methocarbamol",401,704943,1,0.000525569305881165
704984401,6334,"drug_era any time prior through 0 days relative to index: Trifluoperazine",401,704984,1,0.000610649752195553
705103401,6335,"drug_era any time prior through 0 days relative to index: lamotrigine",401,705103,1,0.000554303222724941
705178401,6336,"drug_era any time prior through 0 days relative to index: Trihexyphenidyl",401,705178,1,0.000137572003439739
705219401,6337,"drug_era any time prior through 0 days relative to index: HYLAN G-F 20",401,705219,1,0
705755401,6338,"drug_era any time prior through 0 days relative to index: Trimipramine",401,705755,1,0
705944401,6339,"drug_era any time prior through 0 days relative to index: Methylphenidate",401,705944,1,3.59817281720505e-05
708298401,6340,"drug_era any time prior through 0 days relative to index: Midazolam",401,708298,1,0.000553779534228013
709567401,6341,"drug_era any time prior through 0 days relative to index: Lisdexamfetamine",401,709567,1,0
709699401,6342,"drug_era any time prior through 0 days relative to index: Molindone",401,709699,1,0
710062401,6343,"drug_era any time prior through 0 days relative to index: Amitriptyline",401,710062,1,0.00124646076075753
710650401,6344,"drug_era any time prior through 0 days relative to index: modafinil",401,710650,1,0
711452401,6345,"drug_era any time prior through 0 days relative to index: Benzoate",401,711452,1,0
711584401,6346,"drug_era any time prior through 0 days relative to index: Levetiracetam",401,711584,1,0.00199265449825229
711714401,6347,"drug_era any time prior through 0 days relative to index: Dantrolene",401,711714,1,4.76337980437507e-05
712615401,6348,"drug_era any time prior through 0 days relative to index: ziprasidone",401,712615,1,0.000246887917918553
712757401,6349,"drug_era any time prior through 0 days relative to index: Amobarbital",401,712757,1,0
713109401,6350,"drug_era any time prior through 0 days relative to index: Amoxapine",401,713109,1,0.000254436326141859
713192401,6351,"drug_era any time prior through 0 days relative to index: fosphenytoin",401,713192,1,0
713196401,6352,"drug_era any time prior through 0 days relative to index: interferon beta-1b",401,713196,1,0
713823401,6353,"drug_era any time prior through 0 days relative to index: ropinirole",401,713823,1,0.000322875798858942
714684401,6354,"drug_era any time prior through 0 days relative to index: nefazodone",401,714684,1,0.000417325022109125
714785401,6355,"drug_era any time prior through 0 days relative to index: Amphetamine",401,714785,1,0
715233401,6356,"drug_era any time prior through 0 days relative to index: Baclofen",401,715233,1,0.000548536940103561
715259401,6357,"drug_era any time prior through 0 days relative to index: duloxetine",401,715259,1,0.000193708173600774
715458401,6358,"drug_era any time prior through 0 days relative to index: tiagabine",401,715458,1,5.38190848825897e-05
715710401,6359,"drug_era any time prior through 0 days relative to index: rasagiline",401,715710,1,0
715727401,6360,"drug_era any time prior through 0 days relative to index: tolcapone",401,715727,1,0
715939401,6361,"drug_era any time prior through 0 days relative to index: Escitalopram",401,715939,1,0.00104029000742343
715997401,6362,"drug_era any time prior through 0 days relative to index: donepezil",401,715997,1,0.000256138633974615
716968401,6363,"drug_era any time prior through 0 days relative to index: Desipramine",401,716968,1,0.000702791071086819
717136401,6364,"drug_era any time prior through 0 days relative to index: Neostigmine",401,717136,1,8.91095808366788e-05
717607401,6365,"drug_era any time prior through 0 days relative to index: Desvenlafaxine",401,717607,1,0
718122401,6366,"drug_era any time prior through 0 days relative to index: oxcarbazepine",401,718122,1,0.00070033894212934
718583401,6367,"drug_era any time prior through 0 days relative to index: Nicotine",401,718583,1,5.88360978058131e-05
719174401,6368,"drug_era any time prior through 0 days relative to index: Benztropine",401,719174,1,0.000931862440578683
719311401,6369,"drug_era any time prior through 0 days relative to index: Dextroamphetamine",401,719311,1,9.26308682650787e-05
720727401,6370,"drug_era any time prior through 0 days relative to index: zaleplon",401,720727,1,2.58648088151513e-05
720810401,6371,"drug_era any time prior through 0 days relative to index: Pramipexole",401,720810,1,0.00017727749971384
721724401,6372,"drug_era any time prior through 0 days relative to index: Nortriptyline",401,721724,1,0.000587141357541742
722031401,6373,"drug_era any time prior through 0 days relative to index: Paroxetine",401,722031,1,0.000456013996366527
722424401,6374,"drug_era any time prior through 0 days relative to index: Interferon beta-1a",401,722424,1,0
723013401,6375,"drug_era any time prior through 0 days relative to index: Diazepam",401,723013,1,0.000869235558470157
723344401,6376,"drug_era any time prior through 0 days relative to index: phendimetrazine",401,723344,1,0
724394401,6377,"drug_era any time prior through 0 days relative to index: Orphenadrine",401,724394,1,0.000387384959304888
724816401,6378,"drug_era any time prior through 0 days relative to index: Oxazepam",401,724816,1,3.54035884190176e-05
724908401,6379,"drug_era any time prior through 0 days relative to index: Biperiden",401,724908,1,0
725131401,6380,"drug_era any time prior through 0 days relative to index: Mirtazapine",401,725131,1,0.000785930198342261
725822401,6381,"drug_era any time prior through 0 days relative to index: Diethylpropion",401,725822,1,0
727835401,6382,"drug_era any time prior through 0 days relative to index: Pemoline",401,727835,1,0
729855401,6383,"drug_era any time prior through 0 days relative to index: Botulinum Toxin Type A",401,729855,1,0
730548401,6384,"drug_era any time prior through 0 days relative to index: Bromocriptine",401,730548,1,0
730729401,6385,"drug_era any time prior through 0 days relative to index: Pentobarbital",401,730729,1,0.000161825290712491
731188401,6386,"drug_era any time prior through 0 days relative to index: quazepam",401,731188,1,0
731533401,6387,"drug_era any time prior through 0 days relative to index: dexmethylphenidate",401,731533,1,0
732309401,6388,"drug_era any time prior through 0 days relative to index: Pergolide",401,732309,1,0
732893401,6389,"drug_era any time prior through 0 days relative to index: Bupivacaine",401,732893,1,0
733008401,6390,"drug_era any time prior through 0 days relative to index: Perphenazine",401,733008,1,0.000834632963501948
733301401,6391,"drug_era any time prior through 0 days relative to index: Buspirone",401,733301,1,0.000113010098080592
733523401,6392,"drug_era any time prior through 0 days relative to index: rivastigmine",401,733523,1,0.000222581726542127
733896401,6393,"drug_era any time prior through 0 days relative to index: Phenelzine",401,733896,1,0
734275401,6394,"drug_era any time prior through 0 days relative to index: Phenobarbital",401,734275,1,0.000608026995781842
734354401,6395,"drug_era any time prior through 0 days relative to index: pregabalin",401,734354,1,0.000615993515442697
735340401,6396,"drug_era any time prior through 0 days relative to index: Phentermine",401,735340,1,0
735843401,6397,"drug_era any time prior through 0 days relative to index: natalizumab",401,735843,1,0
735850401,6398,"drug_era any time prior through 0 days relative to index: Disulfiram",401,735850,1,0
735951401,6399,"drug_era any time prior through 0 days relative to index: Riluzole",401,735951,1,0.000148918354746199
735979401,6400,"drug_era any time prior through 0 days relative to index: Risperidone",401,735979,1,0.000568589523403566
738152401,6401,"drug_era any time prior through 0 days relative to index: Doxapram",401,738152,1,0
738156401,6402,"drug_era any time prior through 0 days relative to index: Doxepin",401,738156,1,0.00241332187059401
738818401,6403,"drug_era any time prior through 0 days relative to index: Doxylamine",401,738818,1,0
739138401,6404,"drug_era any time prior through 0 days relative to index: Sertraline",401,739138,1,0.00101162873985993
739323401,6405,"drug_era any time prior through 0 days relative to index: Droperidol",401,739323,1,0
740275401,6406,"drug_era any time prior through 0 days relative to index: Carbamazepine",401,740275,1,0.000452933564866374
740560401,6407,"drug_era any time prior through 0 days relative to index: Carbidopa",401,740560,1,0.000532557831514502
740910401,6408,"drug_era any time prior through 0 days relative to index: Phenytoin",401,740910,1,0.000156428843626363
740924401,6409,"drug_era any time prior through 0 days relative to index: Edrophonium",401,740924,1,0
741530401,6410,"drug_era any time prior through 0 days relative to index: orlistat",401,741530,1,0.00124836075807033
742185401,6411,"drug_era any time prior through 0 days relative to index: atomoxetine",401,742185,1,0.000115891144120817
742267401,6412,"drug_era any time prior through 0 days relative to index: topiramate",401,742267,1,0.00146723437073209
742594401,6413,"drug_era any time prior through 0 days relative to index: trichloroacetaldehyde",401,742594,1,0
743196401,6414,"drug_era any time prior through 0 days relative to index: Enflurane",401,743196,1,0
743670401,6415,"drug_era any time prior through 0 days relative to index: venlafaxine",401,743670,1,0.00070989288681626
744740401,6416,"drug_era any time prior through 0 days relative to index: zolpidem",401,744740,1,0.000162719335988023
744798401,6417,"drug_era any time prior through 0 days relative to index: zonisamide",401,744798,1,0.0002956623527038
745268401,6418,"drug_era any time prior through 0 days relative to index: ergoloid mesylates, USP",401,745268,1,0.00108295032929858
745466401,6419,"drug_era any time prior through 0 days relative to index: Valproate",401,745466,1,0.000461875238292016
745790401,6420,"drug_era any time prior through 0 days relative to index: Pimozide",401,745790,1,0
748010401,6421,"drug_era any time prior through 0 days relative to index: Estazolam",401,748010,1,0
749910401,6422,"drug_era any time prior through 0 days relative to index: Carisoprodol",401,749910,1,0.000454370345031043
750119401,6423,"drug_era any time prior through 0 days relative to index: Ethosuximide",401,750119,1,0
750146401,6424,"drug_era any time prior through 0 days relative to index: Ethotoin",401,750146,1,0
750982401,6425,"drug_era any time prior through 0 days relative to index: Bupropion",401,750982,1,0.00111416041338554
751246401,6426,"drug_era any time prior through 0 days relative to index: Lithium Carbonate",401,751246,1,0.000176809021829594
751347401,6427,"drug_era any time prior through 0 days relative to index: Primidone",401,751347,1,3.96556024554465e-05
751412401,6428,"drug_era any time prior through 0 days relative to index: Fluvoxamine",401,751412,1,0.000204820299255269
751698401,6429,"drug_era any time prior through 0 days relative to index: Procaine",401,751698,1,0
751889401,6430,"drug_era any time prior through 0 days relative to index: Glatiramer",401,751889,1,0
752061401,6431,"drug_era any time prior through 0 days relative to index: Prochlorperazine",401,752061,1,0.000404909536200978
752276401,6432,"drug_era any time prior through 0 days relative to index: Procyclidine",401,752276,1,0
753626401,6433,"drug_era any time prior through 0 days relative to index: Propofol",401,753626,1,0
754270401,6434,"drug_era any time prior through 0 days relative to index: Protriptyline",401,754270,1,0
755695401,6435,"drug_era any time prior through 0 days relative to index: Fluoxetine",401,755695,1,0.000956372447141309
756018401,6436,"drug_era any time prior through 0 days relative to index: Fluphenazine",401,756018,1,0.000165938840347535
756349401,6437,"drug_era any time prior through 0 days relative to index: Flurazepam",401,756349,1,0.000128348745909643
757352401,6438,"drug_era any time prior through 0 days relative to index: Eszopiclone",401,757352,1,7.38493868327464e-05
757627401,6439,"drug_era any time prior through 0 days relative to index: Galantamine",401,757627,1,0.000274703125890968
757688401,6440,"drug_era any time prior through 0 days relative to index: aripiprazole",401,757688,1,6.04867293406058e-05
759401401,6441,"drug_era any time prior through 0 days relative to index: methsuximide",401,759401,1,0
759740401,6442,"drug_era any time prior through 0 days relative to index: Pyridostigmine",401,759740,1,0
766067401,6443,"drug_era any time prior through 0 days relative to index: Secobarbital",401,766067,1,0
766209401,6444,"drug_era any time prior through 0 days relative to index: Selegiline",401,766209,1,4.43268373464217e-05
766337401,6445,"drug_era any time prior through 0 days relative to index: Guanidine",401,766337,1,0
766529401,6446,"drug_era any time prior through 0 days relative to index: Haloperidol",401,766529,1,0.0003880669421897
766814401,6447,"drug_era any time prior through 0 days relative to index: quetiapine",401,766814,1,0.000283773736064035
767410401,6448,"drug_era any time prior through 0 days relative to index: lithium citrate",401,767410,1,0
769935401,6449,"drug_era any time prior through 0 days relative to index: Sodium Oxybate",401,769935,1,0
777221401,6450,"drug_era any time prior through 0 days relative to index: Hydroxyzine",401,777221,1,0.000485480257397671
778268401,6451,"drug_era any time prior through 0 days relative to index: Imipramine",401,778268,1,0.000376877389254505
778474401,6452,"drug_era any time prior through 0 days relative to index: tizanidine",401,778474,1,0.000212745193830426
778711401,6453,"drug_era any time prior through 0 days relative to index: cyclobenzaprine",401,778711,1,0.000262102605105131
780369401,6454,"drug_era any time prior through 0 days relative to index: metaxalone",401,780369,1,0
780442401,6455,"drug_era any time prior through 0 days relative to index: varenicline",401,780442,1,0
781039401,6456,"drug_era any time prior through 0 days relative to index: Alprazolam",401,781039,1,0.00135924740975461
781182401,6457,"drug_era any time prior through 0 days relative to index: ramelteon",401,781182,1,0
781705401,6458,"drug_era any time prior through 0 days relative to index: Isocarboxazid",401,781705,1,0
782043401,6459,"drug_era any time prior through 0 days relative to index: Isoflurane",401,782043,1,0
782211401,6460,"drug_era any time prior through 0 days relative to index: entacapone",401,782211,1,0.000106594779323172
785649401,6461,"drug_era any time prior through 0 days relative to index: Ketamine",401,785649,1,0
785788401,6462,"drug_era any time prior through 0 days relative to index: olanzapine",401,785788,1,0.000479274901007125
786426401,6463,"drug_era any time prior through 0 days relative to index: Rotigotine",401,786426,1,0
787362401,6464,"drug_era any time prior through 0 days relative to index: Ambenonium",401,787362,1,0
787787401,6465,"drug_era any time prior through 0 days relative to index: hyaluronate",401,787787,1,0.000349976791920322
789578401,6466,"drug_era any time prior through 0 days relative to index: Levodopa",401,789578,1,0.000728076909162808
790253401,6467,"drug_era any time prior through 0 days relative to index: clorazepate",401,790253,1,0.00020184425637896
791967401,6468,"drug_era any time prior through 0 days relative to index: Lorazepam",401,791967,1,0.00091428827434288
792263401,6469,"drug_era any time prior through 0 days relative to index: Loxapine",401,792263,1,0.000416411372621953
794147401,6470,"drug_era any time prior through 0 days relative to index: Maprotiline",401,794147,1,4.27642612900776e-05
794229401,6471,"drug_era any time prior through 0 days relative to index: Mazindol",401,794229,1,0
794852401,6472,"drug_era any time prior through 0 days relative to index: Chlorpromazine",401,794852,1,0.000375077232026815
795113401,6473,"drug_era any time prior through 0 days relative to index: Chlorzoxazone",401,795113,1,0
795661401,6474,"drug_era any time prior through 0 days relative to index: felbamate",401,795661,1,0
797399401,6475,"drug_era any time prior through 0 days relative to index: gabapentin",401,797399,1,0.00202246277609881
